BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
B3033,ERS,AVENUE I & E 27 ST,11210.0,Brooklyn,BK14,45.0,40.62885277,-73.95017657,POINT (-73.95017657 40.62885277),7243.223635362127
Q8855,ERS,LINDEN BLVD & 145 ST,11435.0,Queens,QN12,28.0,40.68485874,-73.79898209,POINT (-73.79898209 40.68485874),9385.144611269985
M0434,ERS,AVENUE D & E 6 ST,10009.0,Manhattan,MN03,2.0,40.72249746,-73.97689263,POINT (-73.97689263 40.72249746),6202.223493865898
Q2937,ERS,W SVC RD WHITESTONE XWAY & 20 AVE,11356.0,Queens,QN07,19.0,40.78180137,-73.82782438,POINT (-73.82782438 40.78180137),9367.030564881135
Q5200,BARS,150 AVE & 118 ST,11420.0,Queens,QN10,32.0,40.66708074,-73.82295693,POINT (-73.82295693 40.66708074),8768.770413670696
B1214,ERS,PROSPECT PARK W & 8 ST,11215.0,Brooklyn,,39.0,40.6652136,-73.97633386,POINT (-73.97633386 40.6652136),6605.845227535223
Q4293,ERS,ELIOT AVE & 69 LA,11379.0,Queens,QN05,30.0,40.7205366,-73.88884059,POINT (-73.88884059 40.7205366),6068.531977473656
Q5661,BARS,110 AVE & FRANCIS LEWIS BLVD,11429.0,Queens,QN12,27.0,40.70632184,-73.75077436,POINT (-73.75077436 40.70632184),11506.683254118017
M0854,ERS,9 AVE & W 50 ST,10019.0,Manhattan,MN04,3.0,40.76348594,-73.98894738,POINT (-73.98894738 40.76348594),7329.338933150008
B3785,ERS,15 AVE & 44 ST,11219.0,Brooklyn,BK12,44.0,40.63516549,-73.98479761,POINT (-73.98479761 40.63516549),8000.028412404653
Q7136,BARS,43 AVE & CRESCENT ST,11101.0,Queens,QN02,26.0,40.74889039,-73.94213608,POINT (-73.94213608 40.74889039),5722.861660067548
R4262,ERS,MAYBERRY PROMENADE & BLUEBERRY LA,10312.0,Staten Island,SI03,51.0,40.5293718,-74.15997746,POINT (-74.15997746 40.5293718),21344.102094740407
R4627,BARS,HUGUENOT AVE & DEISIUS ST,10312.0,Staten Island,SI03,51.0,40.52926266,-74.18985227,POINT (-74.18985227 40.52926266),22844.613248993734
M0021,ERS,BROAD ST OPP STONE ST,10004.0,Manhattan,MN01,1.0,40.70401945,-74.01157634,POINT (-74.01157634 40.70401945),7534.968126914493
M0984,ERS,AMSTERDAM AVE & W 67 ST,10023.0,Manhattan,MN07,6.0,40.77542927,-73.98397151,POINT (-73.98397151 40.77542927),7443.729578498705
Q9323,BARS,38 AVE & 114 ST,11368.0,Queens,QN03,21.0,40.75415393,-73.85341951,POINT (-73.85341951 40.75415393),7714.474400802359
M1457,ERS,W 123 ST & LENOX AVE/MALCOLM X BLVD,10027.0,Manhattan,MN10,9.0,40.8064691,-73.94643802,POINT (-73.94643802 40.8064691),7262.3117369598085
X4763,ERS,SOUTHERN BLVD & E 185 ST,10460.0,Bronx,BX06,15.0,40.85218936,-73.88200299,POINT (-73.88200299 40.85218936),10124.22395070924
B2484,ERS,CONEY ISLAND AVE & MATTHEWS CT,11218.0,Brooklyn,BK12,40.0,40.64235601,-73.96968612,POINT (-73.96968612 40.64235601),7197.963516264367
Q3022,BARS,54 AVE & 46 ST,11378.0,Queens,QN02,30.0,40.7316562,-73.92178252,POINT (-73.92178252 40.7316562),5507.679314851152
Q4587,ERS,64 ST & MADISON ST,11385.0,Queens,QN05,30.0,40.70758845,-73.89528338,POINT (-73.89528338 40.70758845),5801.6089688638685
Q4942,BARS,67 AVE & 168 ST,11365.0,Queens,QN08,24.0,40.73479578,-73.80114094,POINT (-73.80114094 40.73479578),9457.512742669425
Q5961,ERS,137 AVE & 234 ST,11422.0,Queens,QN13,31.0,40.67125372,-73.7381487,POINT (-73.7381487 40.67125372),12505.712880064553
R2819,ERS,MILES AVE & JUMEL ST,10308.0,Staten Island,SI03,51.0,40.55928208,-74.15136134,POINT (-74.15136134 40.55928208),19418.200714158385
Q5659,BARS,112 RD & FRANCIS LEWIS BLVD,11429.0,Queens,QN12,27.0,40.70361345,-73.74955608,POINT (-73.74955608 40.70361345),11557.5459552077
X3941,ERS,RIVERDALE AVE & W 260 ST,10471.0,Bronx,BX08,11.0,40.9084368,-73.90367342,POINT (-73.90367342 40.9084368),12351.898188917032
M1126,ERS,MADISON AVE & E 81 ST,10028.0,Manhattan,MN08,4.0,40.77763555,-73.96116614,POINT (-73.96116614 40.77763555),6764.256580008917
B3239,ERS,AVENUE X 150' E OF BATCHELDER ST,11235.0,Brooklyn,BK15,48.0,40.59413127,-73.93680402,POINT (-73.93680402 40.59413127),8601.429095853804
M1316,ERS,LEXINGTON AVE & E 107 ST,10029.0,Manhattan,MN11,8.0,40.79292145,-73.94578426,POINT (-73.94578426 40.79292145),6859.576817979777
B2247,ERS,FOSTER AVE & E 87 ST,11236.0,Brooklyn,BK18,46.0,40.6437777,-73.91375496,POINT (-73.91375496 40.6437777),6670.4253442360505
B3344,BARS,AVENUE U & E 13 ST,11229.0,Brooklyn,BK15,48.0,40.5986284,-73.95825603,POINT (-73.95825603 40.5986284),8722.816648103324
B1497,ERS,PARKSIDE AVE & PARADE PL,11226.0,Brooklyn,BK14,39.0,40.6531894,-73.96621322,POINT (-73.96621322 40.6531894),6684.655336796915
Q3646,BARS,HOLLIS COURT BLVD & 190 ST,11358.0,Queens,QN11,20.0,40.75240356,-73.79013087,POINT (-73.79013087 40.75240356),10216.846803444752
Q9640,ERS,MYRTLE AVE & 114 ST,11418.0,Queens,QN09,29.0,40.70046411,-73.83592194,POINT (-73.83592194 40.70046411),7765.282803164364
Q7322,ERS,SKILLMAN AVE & 50 ST,11377.0,Queens,QN02,26.0,40.74613835,-73.91430315,POINT (-73.91430315 40.74613835),5814.278986377183
Q8917,ERS,SUTTER AVE & 149 ST,11436.0,Queens,QN12,28.0,40.67144867,-73.78941979,POINT (-73.78941979 40.67144867),10065.442537301944
X4411,ERS,CO-OP CITY BLVD & CARVER LOOP EAST,10475.0,Bronx,BX10,12.0,40.87920681,-73.82548781,POINT (-73.82548781 40.87920681),13474.8502496369
B1349,ERS,SMITH ST & 2 ST,11231.0,Brooklyn,BK06,39.0,40.67948243,-73.99537354,POINT (-73.99537354 40.67948243),7000.283383149711
X4742,ERS,CLAY AVE & E 169 ST,10456.0,Bronx,BX04,16.0,40.8341879,-73.909573,POINT (-73.909573 40.8341879),8567.41877569245
R0518,ERS,DELAFIELD AVE & ELIZABETH ST,10310.0,Staten Island,SI01,49.0,40.63017124,-74.11990301,POINT (-74.11990301 40.63017124),14597.564011573078
Q6727,BARS,HILLSIDE AVE & 243 ST,11426.0,Queens,QN13,23.0,40.73403244,-73.72365005,POINT (-73.72365005 40.73403244),13118.003590502338
B3860,ERS,19 AVE & 82 ST,11214.0,Brooklyn,BK11,47.0,40.60821664,-73.99808519,POINT (-73.99808519 40.60821664),9698.816584278837
M1248,ERS,1 AVE & E 98 ST,10029.0,Manhattan,MN11,8.0,40.78436424,-73.94367328,POINT (-73.94367328 40.78436424),6597.235428426214
Q4961,BARS,71 AVE & 164 ST,11365.0,Queens,QN08,24.0,40.73045568,-73.80516487,POINT (-73.80516487 40.73045568),9227.68675954147
B3425,ERS,AVENUE T & W 11 ST,11223.0,Brooklyn,BK11,47.0,40.59824288,-73.98263903,POINT (-73.98263903 40.59824288),9505.714006057298
X2513,ERS,PROSPECT AVE & E 165 ST,10459.0,Bronx,BX02,17.0,40.82405794,-73.8997992,POINT (-73.8997992 40.82405794),8342.343276059853
Q3922,BARS,LORI DR & ESTATES LA,11360.0,Queens,QN07,19.0,40.78722905,-73.78702649,POINT (-73.78702649 40.78722905),11226.87041535885
B2037,ERS,LINDEN BLVD & WARWICK ST,11207.0,Brooklyn,BK05,42.0,40.6624315,-73.88167276,POINT (-73.88167276 40.6624315),6800.951113517131
R0365,ERS,NORTH BURGHER AVE & HARVEST AVE,10310.0,Staten Island,SI01,49.0,40.62713579,-74.11291813,POINT (-74.11291813 40.62713579),14381.818073541148
Q7567,BARS,DITMARS BLVD & 23 ST,11105.0,Queens,QN01,22.0,40.77974796,-73.91581972,POINT (-73.91581972 40.77974796),6569.30125714401
X3005,ERS,N/S METROPOLITAN AVE & HAWTHORNE DR,10462.0,Bronx,BX09,18.0,40.8391561,-73.85916147,POINT (-73.85916147 40.8391561),10259.997161402987
M0722,ERS,MADISON AVE & E 35 ST,10016.0,Manhattan,MN05,4.0,40.7484315,-73.98247212,POINT (-73.98247212 40.7484315),6762.845988140811
R0759,ERS,FABER AND LARKIN STS,10302.0,Staten Island,SI01,49.0,40.63943395,-74.13507213,POINT (-74.13507213 40.63943395),14965.605155772368
R3894,ERS,SHIRLEY AVE & RETFORD AVE,10312.0,Staten Island,SI03,51.0,40.53591886,-74.15967579,POINT (-74.15967579 40.53591886),21000.50517993655
B0076,BARS,NORMAN AVE & MORGAN AVE,11222.0,Brooklyn,BK01,33.0,40.72792922,-73.94011514,POINT (-73.94011514 40.72792922),5398.275924620787
R1956,ERS,LEONA ST & GARY CT,10314.0,Staten Island,SI02,50.0,40.60809378,-74.15976559,POINT (-74.15976559 40.60809378),17511.077274238014
R8724,ERS,W SHORE XWAY S/B 800' S VICTORY BLVD,10314.0,Staten Island,SI02,50.0,40.58741573,-74.19312641,POINT (-74.19312641 40.58741573),20117.45016328325
M0041,ERS,SOUTH ST & WALL ST,10005.0,Manhattan,MN01,1.0,40.70423377,-74.00629275,POINT (-74.00629275 40.70423377),7287.903630431905
M1834,ERS,BROADWAY AND 9TH AVE,10034.0,Manhattan,MN12,10.0,40.87286257,-73.91179002,POINT (-73.91179002 40.87286257),10391.16298633553
Q4531,BARS,5 AVE & COLLEGE PL,11356.0,Queens,QN07,19.0,40.79276005,-73.84842833,POINT (-73.84842833 40.79276005),8885.864840539909
B2751,ERS,PARROTT PL & 92 ST,11228.0,Brooklyn,BK10,43.0,40.61516077,-74.02395967,POINT (-74.02395967 40.61516077),10606.003870766797
R1929,ERS,COMMERCE ST & OLIVER PL,10314.0,Staten Island,SI02,50.0,40.61153529,-74.16658462,POINT (-74.16658462 40.61153529),17700.660176946956
B1630,ERS,WINTHROP ST & E 93 ST,11212.0,Brooklyn,BK17,41.0,40.66073776,-73.92503359,POINT (-73.92503359 40.66073776),5925.839437739163
R2778,BARS,ROCKLAND AVE & MERRYMOUNT ST,10314.0,Staten Island,SI02,50.0,40.59319513,-74.15636569,POINT (-74.15636569 40.59319513),18007.862087070695
Q5988,ERS,145 RD & 226 ST,11413.0,Queens,QN13,31.0,40.66169769,-73.75379905,POINT (-73.75379905 40.66169769),12012.316777549951
R4437,ERS,ANNADALE RD & PINE TERR,10312.0,Staten Island,SI03,51.0,40.53810974,-74.17854919,POINT (-74.17854919 40.53810974),21833.674494870476
B1834,ERS,FOUNTAIN AVE & STANLEY AVE,11208.0,Brooklyn,BK05,42.0,40.66502672,-73.87056886,POINT (-73.87056886 40.66502672),7074.293677474367
Q2220,ERS,QUEENS BLVD & 45 AVE,11377.0,Queens,QN02,30.0,40.74016508,-73.89524165,POINT (-73.89524165 40.74016508),6149.753691986819
R1626,BARS,BENEDICT RD & FOUR CORNERS RD,10304.0,Staten Island,SI02,50.0,40.59131461,-74.10762195,POINT (-74.10762195 40.59131461),15696.406654218621
X3150,ERS,HARRISON AVE & W 180 ST,10453.0,Bronx,BX05,14.0,40.8555451,-73.90913419,POINT (-73.90913419 40.8555451),9589.33988888907
Q7841,ERS,ROOSEVELT AVE & 80 ST,11372.0,Queens,QN04,25.0,40.74743975,-73.88578741,POINT (-73.88578741 40.74743975),6518.620751985854
Q4022,BARS,26 AVE & CORPORAL KENNEDY ST,11360.0,Queens,QN11,19.0,40.77666604,-73.78279773,POINT (-73.78279773 40.77666604),11133.129701767697
M0341,ERS,MULBERRY ST & HOUSTON ST,10012.0,Manhattan,MN02,1.0,40.72495123,-73.99490827,POINT (-73.99490827 40.72495123),6928.098061772328
X2670,ERS,SEWARD AVE & WHITE PLAINS RD,10473.0,Bronx,BX09,18.0,40.81987858,-73.85776797,POINT (-73.85776797 40.81987858),9448.19024119327
M1693,ERS,AMSTERDAM AVE & W 165 ST,10032.0,Manhattan,MN12,7.0,40.83790887,-73.93834307,POINT (-73.93834307 40.83790887),8485.046778754471
M1394,ERS,MORNINGSIDE AVE & W 117 ST,10026.0,Manhattan,MN10,9.0,40.80629099,-73.95772176,POINT (-73.95772176 40.80629099),7476.10852360885
B0950,ERS,BROOKLYN AVE & ST MARKS AVE,11213.0,Brooklyn,BK08,36.0,40.67490675,-73.94446183,POINT (-73.94446183 40.67490675),5551.728962703309
B1694,ERS,RIVERDALE AVE & JUNIUS ST,11212.0,Brooklyn,BK16,42.0,40.66212482,-73.9010533,POINT (-73.9010533 40.66212482),6289.597460984126
X2634,ERS,LACOMBE AVE & OLMSTEAD AVE,10473.0,Bronx,BX09,18.0,40.81649753,-73.85059939,POINT (-73.85059939 40.81649753),9569.626671172393
X2121,ERS,BROWN PL & E 134 ST,10454.0,Bronx,BX01,8.0,40.80536825,-73.9218952,POINT (-73.9218952 40.80536825),7211.390383899385
Q5627,BARS,111 AVE & 196 ST,11412.0,Queens,QN12,27.0,40.70314071,-73.76006675,POINT (-73.76006675 40.70314071),11049.342287527315
M1592,ERS,POWELL BLVD & W 140 ST,10030.0,Manhattan,MN10,9.0,40.81847106,-73.94139122,POINT (-73.94139122 40.81847106),7646.4501779567745
Q6526,ERS,PARSONS BLVD & 78 RD,11366.0,Queens,QN08,24.0,40.72164868,-73.80959385,POINT (-73.80959385 40.72164868),8933.974569971744
Q5095,BARS,120 AVE & 179 ST,11434.0,Queens,QN12,27.0,40.68564174,-73.76439577,POINT (-73.76439577 40.68564174),10954.492598389219
B0865,ERS,PATCHEN AVE & FULTON ST,11233.0,Brooklyn,BK03,36.0,40.67907321,-73.92526529,POINT (-73.92526529 40.67907321),5450.193871174673
X3133,ERS,VYSE AVE & E 179 ST,10460.0,Bronx,BX06,17.0,40.84284639,-73.88141549,POINT (-73.88141549 40.84284639),9698.046242492104
X2296,ERS,BROOK AVE & E 157 ST,10451.0,Bronx,BX01,17.0,40.8206254,-73.91167936,POINT (-73.91167936 40.8206254),7927.778050702172
Q8809,ERS,105 AVE & WALTHAM ST,11435.0,Queens,QN12,28.0,40.69492088,-73.80456208,POINT (-73.80456208 40.69492088),9044.180215479702
X2191,ERS,BRUCKNER BLVD & E 144 ST,10455.0,Bronx,BX01,8.0,40.80853159,-73.90496023,POINT (-73.90496023 40.80853159),7602.361840546638
Q5642,BARS,115 AVE & 202 ST,11412.0,Queens,QN12,27.0,40.69844925,-73.7519683,POINT (-73.7519683 40.69844925),11442.368121025082
Q7883,ERS,35 AVE & 76 ST,11372.0,Queens,QN03,25.0,40.75120018,-73.89026244,POINT (-73.89026244 40.75120018),6462.999530106415
R1798,BARS,WELLBROOK AVE & BRIELLE AVE,10314.0,Staten Island,SI02,50.0,40.59867158,-74.12982989,POINT (-74.12982989 40.59867158),16447.870115407437
X4183,ERS,REYNOLDS AVE & WISSMAN AVE,10465.0,Bronx,BX10,13.0,40.82059639,-73.80897677,POINT (-73.80897677 40.82059639),11359.769217939906
B2428,ERS,FARRAGUT RD & E 32 ST,11210.0,Brooklyn,BK17,45.0,40.63638731,-73.94610943,POINT (-73.94610943 40.63638731),6865.329983251967
B1007,ERS,SCHENECTADY AVE & WINTHROP ST,11203.0,Brooklyn,BK09,41.0,40.65811865,-73.93399585,POINT (-73.93399585 40.65811865),5964.98230423679
R0351,ERS,NORTH BURGHER AVE & HENDERSON AVE,10310.0,Staten Island,SI01,49.0,40.63729222,-74.1149956,POINT (-74.1149956 40.63729222),14065.265822434749
M0746,ERS,9 AVE & W 38 ST,10018.0,Manhattan,MN04,3.0,40.75590886,-73.99446825,POINT (-73.99446825 40.75590886),7385.774974363226
R4013,ERS,AMBOY RD & VERNON AVE,10309.0,Staten Island,SI03,51.0,40.52903208,-74.19779445,POINT (-74.19779445 40.52903208),23254.754578502274
B0540,ERS,COURT ST & DE GRAW ST,11231.0,Brooklyn,BK06,33.0,40.68374079,-73.99523241,POINT (-73.99523241 40.68374079),6921.002759192283
B0047,BARS,MANHATTAN AVE & COMMERCIAL ST,11222.0,Brooklyn,BK01,33.0,40.73799689,-73.95547193,POINT (-73.95547193 40.73799689),5776.19563698996
Q5345,BARS,WOODHULL AVE & 195 ST,11423.0,Queens,QN12,27.0,40.71149098,-73.76537469,POINT (-73.76537469 40.71149098),10833.733324914505
Q4298,ERS,ELIOT AVE & 79 ST,11379.0,Queens,QN05,30.0,40.7246262,-73.88002633,POINT (-73.88002633 40.7246262),6367.327068136269
X4970,ERS,W 235 ST & CAMBRIDGE AVE,10463.0,Bronx,BX08,11.0,40.88533087,-73.90821624,POINT (-73.90821624 40.88533087),11088.736050113119
Q6874,ERS,120 AVE & 236 ST,11411.0,Queens,QN13,27.0,40.68598835,-73.72873347,POINT (-73.72873347 40.68598835),12693.095262310564
Q2804,ERS,253 ST & 148 DR,11422.0,Queens,QN13,31.0,40.65373745,-73.73681069,POINT (-73.73681069 40.65373745),13113.00580912025
Q6067,ERS,101 AVE & ALLENDALE ST,11435.0,Queens,QN12,28.0,40.69520929,-73.8074926,POINT (-73.8074926 40.69520929),8918.402247295935
Q7380,BARS,36 AVE & 22 ST,11106.0,Queens,QN01,26.0,40.75945698,-73.93588175,POINT (-73.93588175 40.75945698),5898.056946329381
R3622,ERS,POMPEY AVE & KATAN AVE,10312.0,Staten Island,SI03,51.0,40.54998836,-74.17209528,POINT (-74.17209528 40.54998836),20914.196317665515
Q1014,BARS,CENTRAL AVE & VIRGINIA ST,11691.0,Queens,QN14,31.0,40.60972843,-73.74562281,POINT (-73.74562281 40.60972843),14472.67411871773
Q6183,BARS,39 AVE & 222 ST,11361.0,Queens,QN11,19.0,40.76701377,-73.76175566,POINT (-73.76175566 40.76701377),11867.579664919396
B1170,ERS,COLONIAL RD & MACKAY PL,11209.0,Brooklyn,BK10,43.0,40.63599256,-74.03182554,POINT (-74.03182554 40.63599256),10102.674872744117
B1041,ERS,BROOKLYN AVE & CARROLL ST,11213.0,Brooklyn,BK09,35.0,40.66687975,-73.94521418,POINT (-73.94521418 40.66687975),5764.090445072266
Q0175,BARS,JFK - F/O HANGER 9,11430.0,Queens,JFK,28.0,40.6535824,-73.80491124,POINT (-73.80491124 40.6535824),9944.157445713467
M0180,ERS,WEST & HUBERT STS,10013.0,Manhattan,MN01,1.0,40.72162327,-74.01174301,POINT (-74.01174301 40.72162327),7662.531969546823
Q9272,BARS,CORONA AVE & 103 ST,11368.0,Queens,QN04,21.0,40.74412415,-73.85985683,POINT (-73.85985683 40.74412415),7303.799721840443
X3345,ERS,ARTHUR AVE & E 188 ST,10458.0,Bronx,BX06,15.0,40.85643383,-73.8868168,POINT (-73.8868168 40.85643383),10189.85326264174
M1134,ERS,5 AVE & E 82 ST,83.0,Manhattan,,4.0,40.77894704,-73.96230362,POINT (-73.96230362 40.77894704),6832.029519421539
B1250,ERS,6 AVE & LINCOLN PL,11217.0,Brooklyn,BK06,39.0,40.67670719,-73.97710231,POINT (-73.97710231 40.67670719),6342.98505026139
Q9738,BARS,188 ST 400' N OF 73 AVE,11365.0,Queens,QN08,23.0,40.73390838,-73.78351729,POINT (-73.78351729 40.73390838),10224.513077700876
X4158,ERS,HOLLYWOOD AVE & LAFAYETTE AVE,10465.0,Bronx,BX10,13.0,40.83115005,-73.82235136,POINT (-73.82235136 40.83115005),11277.064751528349
Q3890,BARS,43 AVE & LITTLE NECK PWAY,11363.0,Queens,QN11,19.0,40.77084186,-73.73741363,POINT (-73.73741363 40.77084186),13151.07234304637
Q9358,BARS,34 AVE & 101 ST,11368.0,Queens,QN03,21.0,40.75561261,-73.86713035,POINT (-73.86713035 40.75561261),7258.633270399807
R2612,BARS,TYSENS LA & 8 ST,10306.0,Staten Island,SI02,50.0,40.56708846,-74.12166636,POINT (-74.12166636 40.56708846),17563.46301349918
Q5307,BARS,104 AVE & 186 ST,11423.0,Queens,QN12,27.0,40.70568393,-73.77113662,POINT (-73.77113662 40.70568393),10531.884259819406
Q4638,ERS,METROPOLITAN AVE & WOODHAVEN BLVD,11374.0,Queens,QN06,30.0,40.71184506,-73.85975933,POINT (-73.85975933 40.71184506),6924.689746655961
Q9501,ERS,63 AVE & ALDERTON ST,11374.0,Queens,QN06,29.0,40.72697303,-73.86706445,POINT (-73.86706445 40.72697303),6815.354129932906
B0360,ERS,THROOP AVE & FLUSHING AVE,11206.0,Brooklyn,BK01,36.0,40.70042452,-73.94438789,POINT (-73.94438789 40.70042452),5247.17132549993
R0861,ERS,CLOVE RD & LITTLE CLOVE RD,10301.0,Staten Island,SI01,49.0,40.61151891,-74.09862151,POINT (-74.09862151 40.61151891),14354.371981357412
Q7478,BARS,30 AVE & 44 ST,11103.0,Queens,QN01,22.0,40.76239021,-73.91179863,POINT (-73.91179863 40.76239021),6185.988975536683
Q4517,ERS,20 AVE & 124 ST,11356.0,Queens,QN07,19.0,40.78168852,-73.84411732,POINT (-73.84411732 40.78168852),8743.643929334892
B1878,ERS,ATLANTIC AVE & MILFORD ST,11208.0,Brooklyn,BK05,37.0,40.67967394,-73.87837,POINT (-73.87837 40.67967394),6470.913080124503
R0724,ERS,PARK AVE & ANN ST,10302.0,Staten Island,SI01,49.0,40.63841021,-74.13159024,POINT (-74.13159024 40.63841021),14835.116858740303
Q6863,ERS,119 AVE & 218 ST,11411.0,Queens,QN13,27.0,40.69243137,-73.74380116,POINT (-73.74380116 40.69243137),11877.275500461223
M0396,ERS,BROADWAY & W 8 ST,10003.0,Manhattan,MN02,1.0,40.73059121,-73.99240764,POINT (-73.99240764 40.73059121),6892.542306555969
B2407,ERS,ALBANY AVE & AVENUE H,11210.0,Brooklyn,BK18,45.0,40.63214962,-73.93711846,POINT (-73.93711846 40.63214962),6951.58180125262
Q6188,BARS,39 AVE & CLEARVIEW XWAY W SVC RD,11361.0,Queens,QN11,19.0,40.76280438,-73.77975241,POINT (-73.77975241 40.76280438),10915.896653450698
Q5657,BARS,114 DR & FRANCIS LEWIS BLVD,11411.0,Queens,QN13,27.0,40.70023943,-73.74804074,POINT (-73.74804074 40.70023943),11630.170158078481
X3899,ERS,BOYD AVE & BARNES AVE,10466.0,Bronx,BX12,11.0,40.89709545,-73.85196458,POINT (-73.85196458 40.89709545),13371.758805158175
B2289,ERS,AVENUE N & CANARSIE ROAD,11236.0,Brooklyn,BK18,46.0,40.63340573,-73.89476028,POINT (-73.89476028 40.63340573),7514.932853865985
M1278,ERS,3 AVE & E 102 ST,10029.0,Manhattan,MN11,8.0,40.7889962,-73.94655555,POINT (-73.94655555 40.7889962),6763.589194208289
R0850,ERS,MILFORD DRIVE & HEWITT AVE,10301.0,Staten Island,SI02,50.0,40.61014717,-74.09988111,POINT (-74.09988111 40.61014717),14475.516755044071
Q9526,ERS,WOODHAVEN BLVD & 66 RD,11374.0,Queens,QN06,29.0,40.71770788,-73.8630185,POINT (-73.8630185 40.71770788),6855.889158015197
Q1252,ERS,BEACH CHANNEL DR & BEACH 62 ST,11692.0,Queens,QN14,31.0,40.5931263,-73.79146347,POINT (-73.79146347 40.5931263),13054.369403869616
M1437,ERS,8 AVE & W 121 ST,10027.0,Manhattan,MN10,9.0,40.8076106,-73.9530402,POINT (-73.9530402 40.8076106),7417.850118079796
B1922,ERS,ATKINS AVE & LINDEN BLVD,11208.0,Brooklyn,BK05,42.0,40.66524661,-73.87512476,POINT (-73.87512476 40.66524661),6919.546175942346
Q6277,BARS,WILLETS PT BLVD & 15 DR,11357.0,Queens,QN07,19.0,40.78493846,-73.79676938,POINT (-73.79676938 40.78493846),10732.76332527946
X2147,ERS,ST ANNS AVE & E 138 ST,10454.0,Bronx,BX01,8.0,40.80682209,-73.9174799,POINT (-73.9174799 40.80682209),7308.844138958644
M1074,ERS,LEXINGTON AVE & E 77 ST,10021.0,Manhattan,MN08,4.0,40.77364277,-73.95985682,POINT (-73.95985682 40.77364277),6621.966895314444
Q4395,ERS,WOODWARD AVE & HARMON ST,11385.0,Queens,QN05,30.0,40.70790822,-73.91080527,POINT (-73.91080527 40.70790822),5437.938464079669
Q4275,ERS,62 AVE & BOOTH ST,11374.0,Queens,QN06,29.0,40.73033422,-73.86762083,POINT (-73.86762083 40.73033422),6840.119366110408
Q4535,BARS,7 AVE & COLLEGE PT BLVD,11356.0,Queens,QN07,19.0,40.79083124,-73.84549716,POINT (-73.84549716 40.79083124),8941.466600660955
B1917,ERS,HEGEMAN AVE & ESSEX ST,11208.0,Brooklyn,BK05,42.0,40.66555462,-73.87858586,POINT (-73.87858586 40.66555462),6800.080282590579
B2254,ERS,FARRAGUT RD & E 96 ST,11236.0,Brooklyn,BK18,42.0,40.64611617,-73.90477577,POINT (-73.90477577 40.64611617),6764.757864451174
Q2049,ERS,159 AVE & 98 ST,11414.0,Queens,QN10,32.0,40.65984462,-73.8352034,POINT (-73.8352034 40.65984462),8514.751214204762
Q4328,BARS,PARSONS BLVD & 29 RD,11354.0,Queens,QN07,20.0,40.7716338,-73.8246726,POINT (-73.8246726 40.7716338),9219.226962056851
Q7771,BARS,32 AVE & 91ST ST,11369.0,Queens,QN03,25.0,40.75856232,-73.87738489,POINT (-73.87738489 40.75856232),6988.762003859225
Q8874,BARS,116 AVE & 146 ST,11436.0,Queens,QN12,28.0,40.68186185,-73.79551187,POINT (-73.79551187 40.68186185),9580.846420565173
X2553,ERS,SOUTHERN BLVD & E 167 ST,10459.0,Bronx,BX03,17.0,40.82679445,-73.89191272,POINT (-73.89191272 40.82679445),8665.09008315495
X4799,ERS,TIEBOUT AVE & E FORDHAM RD,10458.0,Bronx,BX07,15.0,40.86206507,-73.89482463,POINT (-73.89482463 40.86206507),10250.72388511836
Q8500,ERS,96 ST & 149 AVE,11417.0,Queens,QN10,32.0,40.67102638,-73.83987477,POINT (-73.83987477 40.67102638),8010.1728046574735
