BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
R0369,ERS,NORTH BURGHER AVE & SOUTH ST,10310.0,Staten Island,SI01,49.0,40.63366954,-74.11430379,POINT (-74.11430379 40.63366954),64837.38729609456
B1726,ERS,SUTTER AVE & GEORGIA AVE,11207.0,Brooklyn,BK05,42.0,40.66909294,-73.89710031,POINT (-73.89710031 40.66909294),29192.434100734652
Q9537,ERS,68 AVE & CLYDE ST,11375.0,Queens,QN06,29.0,40.72080534,-73.85234115,POINT (-73.85234115 40.72080534),32549.132903324917
X3758,ERS,TIBBETT AVE & W 238 ST,10463.0,Bronx,BX08,11.0,40.88607894,-73.90249949,POINT (-73.90249949 40.88607894),52787.36481447859
Q9143,ERS,70 RD & 108 ST,11375.0,Queens,QN06,29.0,40.72230778,-73.84413447,POINT (-73.84413447 40.72230778),33774.83735713868
X4774,ERS,BATHGATE AVE & E 191ST,10458.0,Bronx,BX06,15.0,40.86008876,-73.88679661,POINT (-73.88679661 40.86008876),48200.50565754943
B0723,BARS,WYCKOFF AVE & JEFFERSON ST,11237.0,Brooklyn,BK04,34.0,40.70702891,-73.92359095,POINT (-73.92359095 40.70702891),26380.12994455197
Q9505,ERS,WOODHAVEN BLVD & EVERTON ST,11374.0,Queens,QN06,29.0,40.72348549,-73.86845305,POINT (-73.86845305 40.72348549),30589.211164289227
B1278,ERS,6 AVE & 15 ST,11215.0,Brooklyn,BK07,39.0,40.66442521,-73.98695102,POINT (-73.98695102 40.66442521),34687.15172719142
Q5092,BARS,120 AVE & 178 ST,11434.0,Queens,QN12,27.0,40.68521166,-73.76611075,POINT (-73.76611075 40.68521166),47407.3225332219
B3159,ERS,AVENUE J & E 58 ST,11234.0,Brooklyn,BK18,46.0,40.62864402,-73.92018415,POINT (-73.92018415 40.62864402),34271.17992661215
R1744,BARS,FOREST HILL RD & HAROLD ST,10314.0,Staten Island,SI02,50.0,40.6007195,-74.14020511,POINT (-74.14020511 40.6007195),76805.39126970501
Q9505,ERS,WOODHAVEN BLVD & EVERTON ST,11374.0,Queens,QN06,30.0,40.72348549,-73.86845305,POINT (-73.86845305 40.72348549),30589.211164289227
Q3734,BARS,15 RD & WATER EDGE RD/217 ST,11360.0,Queens,QN07,19.0,40.78733306,-73.77729771,POINT (-73.77729771 40.78733306),51811.479377668344
R3773,ERS,HUGUENOT AVE & ROSEDALE AVE,10312.0,Staten Island,SI03,51.0,40.54670871,-74.19912045,POINT (-74.19912045 40.54670871),101693.18988135205
B1443,ERS,5 AVE & 31 ST,11232.0,Brooklyn,BK07,38.0,40.65574572,-73.99925657,POINT (-73.99925657 40.65574572),37927.06713280334
Q9366,BARS,31 AVE & 96 ST,11369.0,Queens,QN03,21.0,40.76061508,-73.87288401,POINT (-73.87288401 40.76061508),33234.41064924226
X2625,ERS,PATTERSON AVE & LELAND AVE,10473.0,Bronx,BX09,18.0,40.81317142,-73.85913752,POINT (-73.85913752 40.81317142),42275.42435558154
Q7222,ERS,FRANCIS LEWIS BLVD & 20 RD,11357.0,Queens,QN07,19.0,40.77962245,-73.80215856,POINT (-73.80215856 40.77962245),46106.23324043256
Q1415,BARS,CRONSTON AVE & BEACH 137 ST,11694.0,Queens,QN14,32.0,40.57748574,-73.85675975,POINT (-73.85675975 40.57748574),49831.75740132164
M0988,ERS,2 AVE & E 67 ST,10021.0,Manhattan,MN08,5.0,40.76561385,-73.96068946,POINT (-73.96068946 40.76561385),32924.02317013078
B0837,ERS,BUSHWICK AVE & CHAUNCEY ST,11207.0,Brooklyn,BK04,37.0,40.68408541,-73.90862943,POINT (-73.90862943 40.68408541),27259.65669093653
X3413,ERS,ASTOR AVE & PEARSALL AVE,10469.0,Bronx,BX11,13.0,40.85978517,-73.85213184,POINT (-73.85213184 40.85978517),52201.883645080314
B4068,ERS,CROTON LOOP W OF PENNSYLVANIA AVE/PAYNE,11239.0,Brooklyn,BK05,42.0,40.64877336,-73.88467533,POINT (-73.88467533 40.64877336),32854.16517398282
X2907,ERS,BRYANT AVE & E 173 ST,10460.0,Bronx,BX03,17.0,40.83480534,-73.88611055,POINT (-73.88611055 40.83480534),43125.61216394274
B3260,ERS,AVENUE O & E 21 ST,11210.0,Brooklyn,BK14,48.0,40.61361966,-73.95304693,POINT (-73.95304693 40.61361966),38550.9316115339
M1779,ERS,AMSTERDAM AVE & W 190 ST,10040.0,Manhattan,MN12,10.0,40.85371714,-73.92679938,POINT (-73.92679938 40.85371714),45183.53784886835
Q5415,BARS,219 ST 300' S OF 104 AVE,11429.0,Queens,QN13,27.0,40.71087999,-73.73618855,POINT (-73.73618855 40.71087999),53230.19277615145
Q5646,BARS,MURDOCK AVE & 203 ST,11412.0,Queens,QN12,27.0,40.70070419,-73.75199367,POINT (-73.75199367 40.70070419),49765.51871361531
X2401,ERS,E 149 ST BTW BRUCKNER BLVD & EAST RIVER,10455.0,Bronx,BX02,17.0,40.80509596,-73.90211455,POINT (-73.90211455 40.80509596),36727.24213736838
Q7499,BARS,NEWTOWN AVE & 29 ST,11102.0,Queens,QN01,22.0,40.76922327,-73.92220362,POINT (-73.92220362 40.76922327),31153.164511282146
B3176,ERS,AVENUE K & E 56 ST,11234.0,Brooklyn,BK18,46.0,40.62618955,-73.92183624,POINT (-73.92183624 40.62618955),34720.54147172764
R2874,BARS,LIGHTHOUSE AVE & ST ANDREWS RD/RVFD,10306.0,Staten Island,SI02,50.0,40.57365261,-74.14120135,POINT (-74.14120135 40.57365261),82785.51734897104
Q5476,BARS,HILLSIDE AVE & WINCHESTER BLVD,11427.0,Queens,QN13,23.0,40.73346156,-73.73545507,POINT (-73.73545507 40.73346156),54471.689259959145
B3905,ERS,FOSTER AVE & ALBANY AVE,11203.0,Brooklyn,BK17,45.0,40.63925916,-73.93776176,POINT (-73.93776176 40.63925916),32763.472204982765
Q2854,ERS,WELLER AVE & BROOKVILLE BLVD,11422.0,Queens,QN13,31.0,40.6627744,-73.74115183,POINT (-73.74115183 40.6627744),54738.1187864443
Q9630,ERS,91 AVE & 110 ST,11418.0,Queens,QN09,28.0,40.69414202,-73.83692513,POINT (-73.83692513 40.69414202),34513.5050374381
B1934,ERS,STANLEY AVE & ASHFORD ST,11207.0,Brooklyn,BK05,42.0,40.66116974,-73.87968293,POINT (-73.87968293 40.66116974),31643.58450146291
X2105,ERS,E 135 ST & PARK AVE S/W COR,10451.0,Bronx,BX01,8.0,40.81116413,-73.93196842,POINT (-73.93196842 40.81116413),37244.84194410236
Q4526,BARS,14 RD & COLLEGE PT BLVD,11356.0,Queens,QN07,19.0,40.78489229,-73.84577885,POINT (-73.84577885 40.78489229),39954.64827478475
Q9127,ERS,UNION TPK & VLEIGH PL,11367.0,Queens,QN08,24.0,40.71748398,-73.82171519,POINT (-73.82171519 40.71748398),36925.284762540905
B2569,ERS,14 AVE & 45 ST,11219.0,Brooklyn,BK12,44.0,40.63593701,-73.98758444,POINT (-73.98758444 40.63593701),38936.94734443083
R3272,BARS,ARKANSAS AVE & ELVERTON AVE,10308.0,Staten Island,SI03,51.0,40.55956005,-74.15611171,POINT (-74.15611171 40.55956005),89201.54664978306
M0281,ERS,FORSYTH ST & DELANCEY ST,10002.0,Manhattan,MN03,1.0,40.71974961,-73.99216043,POINT (-73.99216043 40.71974961),33444.89210620322
Q7922,BARS,43 AVE & 72 ST,11377.0,Queens,QN02,26.0,40.74203077,-73.89265983,POINT (-73.89265983 40.74203077),29408.116322162274
X3685,ERS,CARPENTER AVE & E 227 ST,10466.0,Bronx,BX12,12.0,40.89013485,-73.86255432,POINT (-73.86255432 40.89013485),57551.63034834472
Q6502,BARS,84 RD & 160 ST,11432.0,Queens,QN08,24.0,40.71402398,-73.80526107,POINT (-73.80526107 40.71402398),39536.7499277011
Q5774,ERS,130 AVE & 224 ST,11413.0,Queens,QN13,31.0,40.68334604,-73.74258383,POINT (-73.74258383 40.68334604),52450.36712302961
R4251,BARS,ARDEN AVE & KINGHORN ST,10312.0,Staten Island,SI03,51.0,40.53112748,-74.16263039,POINT (-74.16263039 40.53112748),97016.3124989928
Q5333,BARS,JAMAICA AVE & 189 ST,11423.0,Queens,QN12,27.0,40.71135387,-73.77006801,POINT (-73.77006801 40.71135387),46118.733465494246
B1774,ERS,DUMONT AVE & ASHFORD ST,11207.0,Brooklyn,BK05,42.0,40.66790485,-73.88359682,POINT (-73.88359682 40.66790485),30437.4724079698
X2394,ERS,WALTON AVE & E 164 ST,10452.0,Bronx,BX04,8.0,40.83005254,-73.92241311,POINT (-73.92241311 40.83005254),40444.043221379194
Q7639,BARS,ASTORIA BLVD N & 43 ST,11103.0,Queens,QN01,22.0,40.76888812,-73.90690774,POINT (-73.90690774 40.76888812),31442.92648772701
R0437,ERS,VAN DUZER ST & ROFF ST,10304.0,Staten Island,SI01,49.0,40.61716939,-74.08657158,POINT (-74.08657158 40.61716939),61994.43232137826
Q7040,BARS,58 ST 500' S OF 55 DR,11378.0,Queens,QN02,30.0,40.72714212,-73.91225092,POINT (-73.91225092 40.72714212),27246.664317594415
Q3732,BARS,23 RD & WATERS EDGE DR/217 ST,11360.0,Queens,QN07,19.0,40.7825895,-73.77351122,POINT (-73.77351122 40.7825895),51908.679290698754
B2741,ERS,5 AVE & 84 ST,11209.0,Brooklyn,BK10,43.0,40.62285939,-74.02534486,POINT (-74.02534486 40.62285939),48433.275344602225
Q6757,BARS,82 AVE & 249 ST,11426.0,Queens,QN13,23.0,40.7390353,-73.71977587,POINT (-73.71977587 40.7390353),58378.98863849315
Q7133,BARS,JACKSON AVE & 45 AVE/TENANT PL,11101.0,Queens,QN02,26.0,40.74661339,-73.94403769,POINT (-73.94403769 40.74661339),29279.25676513233
M1353,ERS,MANHATTAN AVE & W 112 ST,10026.0,Manhattan,MN09,7.0,40.80246979,-73.95868839,POINT (-73.95868839 40.80246979),37758.478712016
B1234,ERS,CARLTON AVE & BERGEN ST,11238.0,Brooklyn,BK08,35.0,40.68008286,-73.97139415,POINT (-73.97139415 40.68008286),30873.4788662552
R0635,ERS,NARROWS RD N & ST JOHNS AVE,10305.0,Staten Island,SI01,49.0,40.60659628,-74.07539579,POINT (-74.07539579 40.60659628),61770.96263461523
X3456,ERS,ARNOW AVE & WILSON AVE,10469.0,Bronx,BX11,13.0,40.867554,-73.84903154,POINT (-73.84903154 40.867554),54316.4741223316
R0876,BARS,CAMPUS RD 250' W OF INWOOD RD,10301.0,Staten Island,SI01,49.0,40.61353648,-74.09503029,POINT (-74.09503029 40.61353648),64485.414451552206
X4701,ERS,E 172 ST & TOWNSEND AVE,10452.0,Bronx,BX04,14.0,40.84196169,-73.91529595,POINT (-73.91529595 40.84196169),42808.42036844624
Q4474,ERS,SANFORD AVE & KISSENA BLVD,11355.0,Queens,QN07,20.0,40.7571434,-73.82709026,POINT (-73.82709026 40.7571434),39112.27061210707
M0735,ERS,3 AVE & E 36 ST,10016.0,Manhattan,MN06,4.0,40.74701018,-73.97718734,POINT (-73.97718734 40.74701018),33001.503295582705
B2231,ERS,DITMAS AVE & E 95 ST,11236.0,Brooklyn,BK17,42.0,40.65044791,-73.9111007,POINT (-73.9111007 40.65044791),30860.723927198855
X2971,ERS,E TREMONT AVE & BOSTON RD,10460.0,Bronx,BX06,17.0,40.84012959,-73.88029927,POINT (-73.88029927 40.84012959),44740.099987696754
X2241,ERS,WALTON AVE & E 150 ST,10451.0,Bronx,BX04,8.0,40.81978823,-73.92802404,POINT (-73.92802404 40.81978823),38628.02326191709
B1421,ERS,3 AVE & 31 ST,11232.0,Brooklyn,BK07,38.0,40.65824496,-74.00322728,POINT (-74.00322728 40.65824496),38332.61645777725
B3678,ERS,GERRITSEN AVE & CHANNEL AVE,11229.0,Brooklyn,BK15,46.0,40.59506078,-73.92759937,POINT (-73.92759937 40.59506078),40922.35746555099
B2682,ERS,2 AVE & 64 ST,11220.0,Brooklyn,BK07,38.0,40.64121007,-74.02512022,POINT (-74.02512022 40.64121007),45142.8285382771
B1881,ERS,SUTTER AVE & SHERIDAN AVE,11208.0,Brooklyn,BK05,42.0,40.6736781,-73.8657544,POINT (-73.8657544 40.6736781),31834.12654971544
R1378,BARS,WARDWELL AVE & WATERS AVE,10314.0,Staten Island,SI01,50.0,40.61676754,-74.13308389,POINT (-74.13308389 40.61676754),72049.99281784259
M0517,ERS,BLEECKER ST & PERRY ST,10014.0,Manhattan,MN02,3.0,40.73530369,-74.00493122,POINT (-74.00493122 40.73530369),36716.62946636292
Q9505,ERS,WOODHAVEN BLVD & EVERTON ST,11374.0,Queens,QN05,29.0,40.72348549,-73.86845305,POINT (-73.86845305 40.72348549),30589.211164289227
Q4018,ERS,WYCKOFF AVE & HANCOCK ST,11385.0,Queens,QN05,34.0,40.69716346,-73.90674114,POINT (-73.90674114 40.69716346),26789.53686148973
Q4678,ERS,WOODHAVEN BLVD & 75 AVE,11385.0,Queens,QN05,30.0,40.70923635,-73.85967973,POINT (-73.85967973 40.70923635),31188.480179253827
Q6238,ERS,12 AVE & 149 ST,11357.0,Queens,QN07,19.0,40.7902557,-73.81662757,POINT (-73.81662757 40.7902557),45113.18558256078
Q5678,BARS,112 AVE & 209 ST,11429.0,Queens,QN13,27.0,40.70498796,-73.74712431,POINT (-73.74712431 40.70498796),50780.01616728309
Q2808,ERS,147 RD & 258 ST,11422.0,Queens,QN13,31.0,40.65639167,-73.73073128,POINT (-73.73073128 40.65639167),57862.35752670217
X4394,ERS,ADEE AVE & BRUNER AVE,10469.0,Bronx,BX12,12.0,40.87110893,-73.83740181,POINT (-73.83740181 40.87110893),56772.15092431726
Q8818,BARS,107 AVE & 134 ST,11419.0,Queens,QN10,28.0,40.68791916,-73.81080863,POINT (-73.81080863 40.68791916),38861.39638381002
R0362,ERS,BEMENT AVE & CLOVE RD,10301.0,Staten Island,SI01,49.0,40.62068834,-74.11001551,POINT (-74.11001551 40.62068834),66303.87943027269
R2586,BARS,BLOOMFIELD AVE & CHELSEA RD/OVFD,10314.0,Staten Island,SI02,50.0,40.60400529,-74.18919976,POINT (-74.18919976 40.60400529),86992.7945949981
Q5116,ERS,70 AVE & 66 ST,11385.0,Queens,QN05,30.0,40.70417939,-73.88951724,POINT (-73.88951724 40.70417939),27835.773160531593
M0059,ERS,WATER ST & MAIDEN LA,10038.0,Manhattan,MN01,1.0,40.70614236,-74.0060204,POINT (-74.0060204 40.70614236),35622.956486347786
X2133,ERS,BRUCKNER BLVD & E 136 ST,10454.0,Bronx,BX01,17.0,40.80336939,-73.91383971,POINT (-73.91383971 40.80336939),35974.77928723123
Q4502,BARS,31 RD & FARRINGTON ST,11354.0,Queens,QN07,20.0,40.76909647,-73.83366199,POINT (-73.83366199 40.76909647),39597.355420578846
R8721,ERS,W SHORE XWAY N/B AT VICTORY BLVD,10314.0,Staten Island,SI02,50.0,40.59020355,-74.1934504,POINT (-74.1934504 40.59020355),90789.07661687364
M1191,ERS,1 AVE & E 90 ST,10128.0,Manhattan,MN08,5.0,40.77943712,-73.94750818,POINT (-73.94750818 40.77943712),33472.772734093756
B0691,ERS,DEKALB AVE & GARVEY BLVD/SUMNER AVE,11221.0,Brooklyn,BK03,36.0,40.69260185,-73.94006445,POINT (-73.94006445 40.69260185),27053.28468899404
Q3152,ERS,QUEENS BLVD & 77 AVE,11375.0,Queens,QN06,29.0,40.71614253,-73.83356728,POINT (-73.83356728 40.71614253),35058.51898867992
Q5013,ERS,107 AVE & GUY R. BREWER BLVD,11433.0,Queens,QN12,27.0,40.69815204,-73.79240296,POINT (-73.79240296 40.69815204),41758.219827368186
Q7169,BARS,41 AVE & 23 ST,11101.0,Queens,QN01,26.0,40.75303728,-73.9406163,POINT (-73.9406163 40.75303728),29702.318965391092
Q6958,BARS,33 AVE & 162 ST,11358.0,Queens,QN07,19.0,40.76796141,-73.80294815,POINT (-73.80294815 40.76796141),44417.655087392704
R0919,ERS,TRANTOR PL 200' S OF DIXON AVE,10302.0,Staten Island,SI01,49.0,40.62677893,-74.14504875,POINT (-74.14504875 40.62677893),72786.86121873117
Q9450,ERS,GCP N SVC RD & PARSONS BLVD,11432.0,Queens,QN08,24.0,40.71608866,-73.8080072,POINT (-73.8080072 40.71608866),39131.2843707567
B3620,ERS,BRIGHTON BEACH AVE & BRIGHTON 11 ST,11235.0,Brooklyn,BK13,48.0,40.57812279,-73.95901614,POINT (-73.95901614 40.57812279),46558.78881138582
R1064,BARS,COLUMBUS AVE & TARGEE ST,10304.0,Staten Island,SI02,50.0,40.6010079,-74.09150212,POINT (-74.09150212 40.6010079),66244.04401568562
Q3019,BARS,46 ST & 53 AVE,11378.0,Queens,QN02,30.0,40.73234862,-73.9215277,POINT (-73.9215277 40.73234862),27453.57766898225
Q2240,BARS,93 AVE & 173 ST,11433.0,Queens,QN12,27.0,40.70618106,-73.78605902,POINT (-73.78605902 40.70618106),42892.4313232434
Q5624,BARS,MURDOCK AVE & 196 ST,11412.0,Queens,QN12,27.0,40.69908364,-73.75824309,POINT (-73.75824309 40.69908364),48487.474071138415
Q4413,BARS,OAK AVE & 158 ST,11358.0,Queens,QN07,20.0,40.75026868,-73.80913471,POINT (-73.80913471 40.75026868),41281.361394327854
Q5702,BARS,108 AVE & 221 ST,11429.0,Queens,QN13,27.0,40.70866797,-73.73469965,POINT (-73.73469965 40.70866797),53519.05591062129
B1126,ERS,NARROWS AVE & 73 ST,11209.0,Brooklyn,BK10,43.0,40.63474534,-74.03528322,POINT (-74.03528322 40.63474534),48276.49213876524
B3710,ERS,AVENUE C & DAHILL RD,11218.0,Brooklyn,BK12,39.0,40.64020884,-73.98000693,POINT (-73.98000693 40.64020884),37055.86415750077
B1441,ERS,5 AVE & 29 ST,11232.0,Brooklyn,BK07,38.0,40.65686469,-73.998091,POINT (-73.998091 40.65686469),37561.209510697685
Q6035,ERS,103 AVE & 117 ST,11419.0,Queens,QN10,28.0,40.68747321,-73.82670197,POINT (-73.82670197 40.68747321),36323.06439783651
R1964,ERS,RICHMOND AVE & PETER ST,10314.0,Staten Island,SI01,49.0,40.62104128,-74.1517922,POINT (-74.1517922 40.62104128),75348.85846358127
B0940,ERS,PUTNAM AVE & NOSTRAND AVE,11216.0,Brooklyn,BK03,36.0,40.68400141,-73.95029938,POINT (-73.95029938 40.68400141),28195.92805222345
Q9453,ERS,58 AVE & LAWRENCE ST,11355.0,Queens,QN07,20.0,40.74602706,-73.83330874,POINT (-73.83330874 40.74602706),37033.80492648993
B0964,ERS,BEDFORD AVE & JEFFERSON AVE,11216.0,Brooklyn,BK03,36.0,40.68284801,-73.95380894,POINT (-73.95380894 40.68284801),28584.94565792745
R2383,BARS,CARNEGIE AVE & DAWSON CIR/OVFD,10314.0,Staten Island,SI02,50.0,40.60412276,-74.16461524,POINT (-74.16461524 40.60412276),81512.23592075384
M1323,ERS,BROADWAY & W 108 ST,10025.0,Manhattan,MN07,7.0,40.80292725,-73.96757497,POINT (-73.96757497 40.80292725),38912.31512662612
B0760,BARS,IRVING AVE & GREENE AVE,11237.0,Brooklyn,BK04,37.0,40.70054811,-73.91706784,POINT (-73.91706784 40.70054811),26410.431457449075
B2999,ERS,12 AVE & 85 ST,11228.0,Brooklyn,BK10,43.0,40.61599792,-74.01548878,POINT (-74.01548878 40.61599792),47771.44577070519
B2381,ERS,PAERDEGAT 1 ST & E 79 ST,11236.0,Brooklyn,BK18,46.0,40.63328971,-73.91213323,POINT (-73.91213323 40.63328971),33568.07033910504
Q4449,ERS,SANFORD AVE & MURRAY ST,11355.0,Queens,QN07,20.0,40.76113002,-73.81226778,POINT (-73.81226778 40.76113002),41958.64090394986
M1028,ERS,LEXINGTON AVE & E 71 ST,10021.0,Manhattan,MN08,4.0,40.76973878,-73.96270393,POINT (-73.96270393 40.76973878),33698.672816309685
M1637,ERS,POWELL BLVD & W 148 ST,10039.0,Manhattan,MN10,9.0,40.82356606,-73.93767311,POINT (-73.93767311 40.82356606),39591.11547486379
B3222,ERS,N SVC RD LIEF ERICSON DR & KNAPP ST,11235.0,Brooklyn,BK15,48.0,40.58611974,-73.93118796,POINT (-73.93118796 40.58611974),42906.15917118787
B3401,ERS,KINGS HWY & W 8 ST,11223.0,Brooklyn,BK11,47.0,40.60527997,-73.98113341,POINT (-73.98113341 40.60527997),43737.16496013849
Q7943,BARS,BARNWELL AVE & POYER ST,11373.0,Queens,QN04,25.0,40.74040223,-73.88212666,POINT (-73.88212666 40.74040223),30216.763010112725
B0830,ERS,BROADWAY OPP CORNELIA ST,11221.0,Brooklyn,BK03,41.0,40.68735667,-73.91829346,POINT (-73.91829346 40.68735667),26828.778286537497
R4527,ERS,ELLIS ST 750' W OF ARTHUR KILL RD,10307.0,Staten Island,SI03,51.0,40.51677268,-74.24229064,POINT (-74.24229064 40.51677268),118112.58079090275
R0715,ERS,JEWETT AVE & POST AVE,10310.0,Staten Island,SI01,49.0,40.63089721,-74.13046017,POINT (-74.13046017 40.63089721),68834.01658317776
Q6065,ERS,LIBERTY AVE & 148 ST,11435.0,Queens,QN12,28.0,40.69693445,-73.80357292,POINT (-73.80357292 40.69693445),39772.934303921786
R0087,ERS,WEBSTER AVE & STANLEY AVE,10301.0,Staten Island,SI01,49.0,40.6348217,-74.08894826,POINT (-74.08894826 40.6348217),59230.93475296704
B0871,ERS,PATCHEN AVE & MACON ST,11233.0,Brooklyn,BK03,41.0,40.68377161,-73.9262403,POINT (-73.9262403 40.68377161),27058.64774025593
Q8549,ERS,PARK LANE S & 88 ST,11385.0,Queens,,30.0,40.69691298,-73.85744448,POINT (-73.85744448 40.69691298),31539.209271717114
B1043,ERS,BROOKLYN AVE & EMPIRE BLVD,11225.0,Brooklyn,BK09,35.0,40.6642261,-73.94546294,POINT (-73.94546294 40.6642261),29652.46927356027
X3369,ERS,MARION AVE & E FORDHAM RD,10458.0,Bronx,BX07,15.0,40.86183219,-73.89285169,POINT (-73.89285169 40.86183219),48068.10322723453
Q9553,ERS,69 AVE & NANSEN ST,11375.0,Queens,QN06,29.0,40.71294706,-73.85466224,POINT (-73.85466224 40.71294706),31940.595663550357
X2946,ERS,WATERLOO PL & E 175 ST,10460.0,Bronx,BX03,17.0,40.839862,-73.88813752,POINT (-73.88813752 40.839862),43933.11334934533
Q5980,ERS,145 AVE & 230 PL,11413.0,Queens,QN13,31.0,40.66110128,-73.74891344,POINT (-73.74891344 40.66110128),53274.78219940798
R4412,ERS,ANNADALE RD & RAILROAD CROSSING,10312.0,Staten Island,SI03,51.0,40.5406283,-74.17742514,POINT (-74.17742514 40.5406283),98191.40902663674
Q6561,ERS,GCP N SVC RD & MAIN ST PARKWAY VILLAGE,11435.0,Queens,QN08,24.0,40.71622123,-73.81659476,POINT (-73.81659476 40.71622123),37702.17613880613
Q1793,ERS,149 AVE & 81 ST,11414.0,Queens,QN10,32.0,40.66899757,-73.85397501,POINT (-73.85397501 40.66899757),33852.11127052496
R4164,BARS,ANDROVETTE ST & KREISCHER ST,10309.0,Staten Island,SI03,51.0,40.53524622,-74.23945747,POINT (-74.23945747 40.53524622),113327.20581601438
B1987,ERS,ARLINGTON AVE & JEROME ST,11207.0,Brooklyn,BK05,37.0,40.68027214,-73.88852428,POINT (-73.88852428 40.68027214),28829.369211249505
R0027,BARS,WESTERVELT AVE & ST MARKS PL,10301.0,Staten Island,SI01,49.0,40.64648934,-74.08653715,POINT (-74.08653715 40.64648934),56838.852766641925
R2968,ERS,WINDHAM LOOP & KATHY PL/RVFD,10314.0,Staten Island,SI02,51.0,40.57845212,-74.16247056,POINT (-74.16247056 40.57845212),86421.77194627629
Q6974,BARS,BELL BLVD & 43 AVE,11361.0,Queens,QN11,19.0,40.76143759,-73.76994195,POINT (-73.76994195 40.76143759),49847.96717638332
Q0083,BARS,SHEA STADIUM 100' S OF TRAFFIC CIR,11368.0,Queens,,21.0,40.75688456,-73.84838951,POINT (-73.84838951 40.75688456),35957.15603153223
Q9603,ERS,86 AVE & 102 ST,11418.0,Queens,QN09,32.0,40.69620259,-73.84585732,POINT (-73.84585732 40.69620259),33158.5709450642
Q5239,ERS,133 AVE & 114 ST,11420.0,Queens,QN10,32.0,40.6733534,-73.82581786,POINT (-73.82581786 40.6733534),37502.68119231591
R3527,ERS,CARLYLE GREEN 810' S ARTHUR KILL RD,10312.0,Staten Island,SI03,51.0,40.55580724,-74.19796562,POINT (-74.19796562 40.55580724),99397.45792708978
X3931,ERS,ARLINGTON AVE & W 256 ST,10471.0,Bronx,BX08,11.0,40.90447368,-73.90714835,POINT (-73.90714835 40.90447368),56690.90303434963
Q6744,BARS,85 RD & 241 ST,11426.0,Queens,QN13,23.0,40.73268919,-73.72528309,POINT (-73.72528309 40.73268919),56679.34484827287
Q6450,BARS,S/S GCP & LITTLE NECK PWAY,11362.0,Queens,QN11,23.0,40.75438065,-73.72303131,POINT (-73.72303131 40.75438065),59055.659138167175
B1078,ERS,WASHINGTON AVE & CROWN ST,11225.0,Brooklyn,,35.0,40.66768123,-73.96180659,POINT (-73.96180659 40.66768123),30813.392763978605
B4063,ERS,FREEPORT LOOP W OF PENNSYLVANIA AVE,11239.0,Brooklyn,BK05,42.0,40.64564438,-73.88141292,POINT (-73.88141292 40.64564438),33644.18092362677
Q7475,BARS,31 AVE & 44 ST,11103.0,Queens,QN01,22.0,40.75981817,-73.9138966,POINT (-73.9138966 40.75981817),30060.066577389145
X3820,ERS,GRACE AVE & E 233 ST,10466.0,Bronx,BX12,12.0,40.88917622,-73.84415741,POINT (-73.84415741 40.88917622),59848.217309651576
M8422,ERS,WEST ST UNDERPASS TO BB TUNL 438' SO/ENT,10006.0,Manhattan,MN01,1.0,40.70737372,-74.01574262,POINT (-74.01574262 40.70737372),37543.49623752334
M1158,ERS,2 AVE & E 85 ST,10028.0,Manhattan,MN08,5.0,40.7771936,-73.95223995,POINT (-73.95223995 40.7771936),33570.55083372835
X3071,ERS,CROSS BX XWAY S/S & NOBLE AVE,10472.0,Bronx,BX09,18.0,40.83566541,-73.87123865,POINT (-73.87123865 40.83566541),44869.21692827513
Q6095,ERS,101 AVE & 132 ST,11419.0,Queens,QN09,28.0,40.69297141,-73.81536375,POINT (-73.81536375 40.69297141),37892.97997227641
